0.935,5279.5
0.94,5289.9
0.945,5307.0
0.95,5330.7
0.955,5331.0
0.96,5369.7
0.965,5379.0
0.97,5425.6
0.975,5465.2
0.98,5485.5
0.985,5500.9
0.99,5523.3
0.995,5549.4
1.0,5627.8
1.005,5640.3
1.01,5782.7
1.015,5823.1
1.02,5856.4
1.025,5882.3
1.03,5941.6
1.035,5947.9
1.04,5975.9
1.045,5993.5
1.05,5996.6
1.055,6019.9
1.06,6040.5
1.065,6047.4
1.07,6103.7
1.075,6156.5
1.08,6167.1
1.085,6191.3
1.09,6193.4
1.095,6196.2
1.1,6242.4
1.105,6277.3
1.11,6289.7
1.115,6315.4
1.12,6321.8
1.125,6355.6
1.13,6371.1
1.135,6441.2
1.14,6460.2
1.145,6572.7
1.15,6595.4
1.155,6599.1
1.16,6614.4
1.165,6635.3
1.17,6648.2
1.175,6651.2
1.18,6651.6
1.185,6674.2
1.19,6679.9
1.195,6689.9
1.2,6691.8
1.205,6724.9
1.21,6736.2
1.215,6788.2
1.22,6799.9
1.225,6842.7
1.23,6853.1
1.235,6859.7
1.24,6860.4
1.245,6885.0
1.25,6906.3
1.255,6919.9
1.26,6928.6
1.265,6976.2
1.27,6991.0
1.275,7108.7
1.28,7123.5
1.285,7148.4
1.29,7162.5
1.295,7189.2
1.3,7239.0
1.305,7258.0
1.31,7260.7
1.315,7262.9
1.32,7273.3
1.325,7284.6
1.33,7333.3
1.335,7445.5
1.34,7450.2
1.345,7502.2
1.35,2.9
1.355,7525.0
1.36,7540.2
1.365,7601.9
1.37,7607.3
1.375,7654.3
1.38,7696.6
1.385,7735.4
1.39,7748.0
1.395,7755.9
1.4,7780.3
1.405,7794.9
1.41,7814.8
1.415,7835.6
1.42,7850.6
1.425,7856.6
1.43,7934.6
1.435,7949.3
1.44,7957.5
1.445,8015.3
1.45,8076.3
1.455,8111.7
1.46,8115.0
1.465,8146.4
1.47,8186.6
1.475,8215.6
1.48,8245.8
1.485,8306.1
1.49,8310.6
1.495,8322.1
1.5,8346.7
1.505,8376.0
1.51,8443.3
1.515,8457.3
1.52,8504.5
1.525,8522.6
1.53,8536.5
1.535,8545.7
1.54,8555.1
1.545,8581.2
1.55,8590.4
1.555,8592.7
1.56,8655.3
1.565,8660.4
1.57,8673.2
1.575,8876.0
1.58,8885.5
1.585,8885.6
1.59,8886.2
1.595,8893.7
1.6,8912.0
1.605,8961.9
1.61,8980.7
1.615,9044.5
1.62,9052.8
1.625,9061.6
1.63,9105.3
1.635,9269.8
1.64,9360.9
1.645,9511.7
1.65,9560.4
1.655,9561.0
1.66,9616.4
1.665,9647.6
1.67,9654.2
1.675,9737.9
1.68,9738.9
1.685,9800.6
1.69,9827.0
1.695,9839.9
1.7,9845.6
1.705,9869.5
1.71,9874.4
1.715,9884.6
1.72,9905.3
1.725,9914.6
1.73,9960.8
1.735,9977.0
1.74,9985.9
1.745,10052.7
1.75,10153.2
1.755,10184.4
1.76,10210.2
1.765,10242.2
1.77,10298.7
1.775,10322.1
1.78,10329.4
1.785,10349.7
1.79,10385.5
1.795,10403.6
1.8,10441.1
1.805,10449.1
1.81,10450.0
1.815,10456.8
1.82,10458.7
1.825,10471.7
1.83,10491.6
1.835,10505.4
1.84,10526.6
1.845,10533.5
1.85,10542.3
1.855,10547.8
1.86,10552.8
1.865,10566.5
1.87,10601.2
1.875,10621.0
1.88,10627.9
1.885,10638.3
1.89,10655.6
1.895,10666.4
1.9,10674.6
1.905,10693.5
1.91,10708.3
1.915,10713.0
1.92,10719.2
1.925,10735.7
1.93,10792.5
1.935,10866.1
1.94,10893.9
1.945,10939.5
1.95,10964.3
1.955,10983.9
1.96,10995.7
1.965,11037.9
1.97,11080.0
1.975,11085.6
1.98,11101.2
1.985,11106.4
1.99,11164.1
1.995,11184.0
2.0,11232.5
2.005,11259.3
2.01,11273.5
2.015,11288.0
2.02,11345.1
2.025,11367.2
2.03,11380.5
2.035,11382.8
2.04,11383.6
2.045,11384.0
2.05,11425.6
2.055,11438.4
2.06,11482.3
2.065,11505.2
2.07,11579.6
2.075,11609.9
2.08,11640.6
2.085,11674.6
2.09,11842.0
2.095,11846.5
2.1,11863.4
2.105,11872.2
2.11,11917.8
2.115,11975.1
2.12,12024.1
2.125,12033.2
2.13,12067.9
2.135,12084.9
2.14,12121.1
2.145,12141.7
2.15,12371.2
2.155,12387.9
2.16,12410.2
2.165,12416.2
2.17,12420.3
2.175,12449.0
2.18,12471.0
2.185,12492.9
2.19,12533.7
2.195,12558.5
2.2,12584.8
2.205,12590.7
2.21,12649.2
2.215,12737.4
2.22,12742.0
2.225,12745.4
2.23,12754.5
2.235,12813.7
2.24,12832.6
2.245,12859.8
2.25,12908.1
2.255,12926.3
2.26,12976.1
2.265,12976.5
2.27,12984.3
2.275,13004.8
2.28,13025.6
2.285,13059.9
2.29,13097.9
2.295,13176.7
2.3,13190.6
2.305,13192.8
2.31,13196.9
2.315,13322.7
2.32,13354.2
2.325,13415.1
2.33,13453.2
2.335,13478.4
2.34,13494.2
2.345,13508.4
2.35,13538.4
2.355,13542.9
2.36,13543.4
2.365,13553.5
2.37,13600.4
2.375,13600.7
2.38,13608.1
2.385,13623.0
2.39,13639.5
2.395,13681.1
2.4,13687.6
2.405,13770.5
2.41,13801.2
2.415,13808.2
2.42,13823.4
2.425,13890.2
2.43,13898.1
2.435,13920.5
2.44,13938.9
2.445,13958.4
2.45,14061.1
2.455,14061.5
2.46,14123.1
2.465,14156.7
2.47,14164.2
2.475,14192.1
2.48,14254.0
2.485,14295.0
2.49,14300.0
2.495,14302.8
2.5,14304.4
2.505,14407.0
2.51,14408.8
2.515,14431.8
2.52,14482.2
2.525,14485.3
2.53,14498.7
2.535,14546.8
2.54,14547.7
2.545,14572.6
2.55,14578.5
2.555,14595.8
2.56,14631.6
2.565,14633.4
2.57,14637.0
2.575,14659.8
2.58,14663.7
2.585,14677.8
2.59,14707.0
2.595,14746.1
2.6,14747.4
2.605,14819.9
2.61,14844.6
2.615,14879.1
2.62,14899.8
2.625,14948.7
2.63,14965.7
2.635,14997.8
2.64,15068.2
2.645,15071.3
2.65,15093.8
2.655,15112.9
2.66,15133.7
2.665,15158.5
2.67,15188.9
2.675,15195.3
2.68,15218.5
2.685,15224.9
2.69,15249.6
2.695,15282.1
2.7,15285.7
2.705,15293.4
2.71,15300.7
2.715,15334.8
2.72,15338.2
2.725,15372.1
2.73,15372.8
2.735,15403.5
2.74,15426.9
2.745,15471.2
2.75,15484.8
2.755,15486.2
2.76,15506.0
2.765,15516.0
2.77,15570.1
2.775,15624.2
2.78,15625.3
2.785,15633.3
2.79,15645.9
2.795,15654.7
2.8,15658.4
2.805,15789.5
2.81,15792.3
2.815,15800.6
2.82,15868.4
2.825,15876.5
2.83,15885.3
2.835,15906.1
2.84,15911.3
2.845,15938.9
2.85,15955.0
2.855,15955.9
2.86,15981.1
2.865,16036.3
2.87,16050.3
2.875,16053.8
2.88,16054.2
2.885,16121.4
2.89,16130.4
2.895,16151.8
2.9,16205.2
2.905,16281.0
2.91,16289.2
2.915,16391.6
2.92,16474.4
2.925,16493.9
2.93,16512.6
2.935,16535.2
2.94,16539.0
2.945,16547.1
2.95,16593.4
2.955,16595.5
2.96,16597.5
2.965,16607.4
2.97,16608.5
2.975,16615.0
2.98,16617.9
2.985,16653.6
2.99,16670.0
2.995,16672.1
3.0,16686.0
3.005,16690.3
3.01,16722.3
3.015,16732.0
3.02,16735.5
3.025,16745.3
3.03,16824.4
3.035,16847.2
3.04,16866.8
3.045,16868.3
3.05,16888.5
3.055,16897.2
3.06,16998.6
3.065,17003.4
3.07,17011.9
3.075,17017.4
3.08,17032.3
3.085,17072.2
3.09,17099.7
3.095,17103.4
3.1,17150.0
3.105,17163.7
3.11,17165.7
3.115,17240.3
3.12,17241.4
3.125,17250.5
3.13,17267.6
3.135,17273.4
3.14,17286.0
3.145,17309.3
3.15,17314.4
3.155,17339.2
3.16,17341.7
3.165,17359.9
3.17,17367.3
3.175,17368.4
3.18,17383.5
3.185,17400.9
3.19,17470.6
3.195,17528.8
3.2,17553.8
3.205,17574.1
3.21,17616.9
3.215,17620.6
3.22,17622.8
3.225,17648.4
3.23,17664.6
3.235,17693.5
3.24,17700.3
3.245,17708.6
3.25,17729.9
3.255,17827.8
3.26,17873.7
3.265,17883.0
3.27,17909.2
3.275,17916.0
3.28,17917.2
3.285,17920.3
3.29,17952.5
3.295,17954.1
3.3,17979.1
3.305,18086.7
3.31,18095.3
3.315,18183.0
3.32,18225.4
3.325,18308.1
3.33,18315.4
3.335,18366.4
3.34,18382.2
3.345,18382.5
3.35,18389.1
3.355,18396.4
3.36,18402.8
3.365,18455.7
3.37,18480.9
3.375,18532.5
3.38,18557.0
3.385,18591.5
3.39,18614.9
3.395,18685.9
3.4,18712.5
3.405,18713.0
3.41,18718.5
3.415,18759.3
3.42,18793.3
3.425,18800.3
3.43,18835.5
3.435,18860.6
3.44,18883.8
3.445,18965.0
3.45,19005.1
3.455,19033.4
3.46,19145.8
3.465,19174.6
3.47,19186.3
3.475,19190.4
3.48,19234.0
3.485,19247.4
3.49,19288.4
3.495,19310.6
3.5,19317.8
3.505,19333.6
3.51,19365.0
3.515,19390.5
3.52,19391.7
3.525,19404.6
3.53,19517.7
3.535,19542.2
3.54,19562.0
3.545,19579.8
3.55,19608.2
3.555,19611.8
3.56,19641.6
3.565,19676.8
3.57,19726.1
3.575,19786.5
3.58,19826.6
3.585,19895.4
3.59,19912.5
3.595,19938.8
3.6,19945.9
3.605,20028.3
3.61,20029.1
3.615,20033.5
3.62,20059.0
3.625,20089.9
3.63,20096.7
3.635,20164.2
3.64,20168.3
3.645,20182.4
3.65,20184.1
3.655,20210.9
3.66,20214.8
3.665,20220.5
3.67,20274.6
3.675,20336.2
3.68,20339.3
3.685,20363.7
3.69,20398.5
3.695,20458.3
3.7,20499.5
3.705,20508.2
3.71,20611.1
3.715,20662.1
3.72,20668.8
3.725,20687.5
3.73,20716.1
3.735,20716.5
3.74,20721.2
3.745,20721.3
3.75,20761.9
3.755,20763.2
3.76,20769.8
3.765,20771.0
3.77,20776.3
3.775,20781.1
3.78,20809.6
3.785,20821.1
3.79,20895.6
3.795,20946.9
3.8,20992.4
3.805,20997.8
3.81,21000.6
3.815,21018.5
3.82,21023.0
3.825,21049.4
3.83,21084.2
3.835,21087.3
3.84,21134.5
3.845,21148.6
3.85,21190.6
3.855,21195.7
3.86,21202.4
3.865,21235.1
3.87,21272.1
3.875,21312.0
3.88,21323.7
3.885,21413.9
3.89,21461.1
3.895,21506.4
3.9,21511.5
3.905,21546.6
3.91,21690.5
3.915,21710.2
3.92,21711.4
3.925,21717.8
3.93,21753.0
3.935,21775.8
3.94,21873.5
3.945,21873.5
3.95,21938.7
3.955,21985.1
3.96,22028.0
3.965,22091.0
3.97,22200.3
3.975,22225.9
3.98,22231.1
3.985,22234.4
3.99,22239.7
3.995,22257.4
4.0,22266.0
4.005,22278.4
4.01,22301.1
4.015,22302.5
4.02,22391.9
4.025,22428.7
4.03,22433.8
4.035,22445.5
4.04,22461.9
4.045,22485.3
4.05,22543.4
4.055,22567.7
4.06,22607.8
4.065,22654.5
4.07,22673.8
4.075,22757.4
4.08,22790.7
4.085,22796.7
4.09,22809.0
4.095,22881.7
4.1,22885.7
4.105,22895.3
4.11,22920.5
4.115,22978.9
4.12,22985.2
4.125,22990.4
4.13,23013.2
4.135,23031.7
4.14,23080.8
4.145,23114.1
4.15,23131.1
4.155,23148.1
4.16,23226.3
4.165,23245.5
4.17,23294.6
4.175,23320.5
4.18,23339.0
4.185,23379.6
4.19,23387.8
4.195,23436.3
4.2,23448.3
4.205,23455.7
4.21,23536.3
4.215,23564.0
4.22,23589.8
4.225,23596.8
4.23,23611.8
4.235,23655.7
4.24,23656.2
4.245,23685.8
4.25,23722.5
4.255,23730.8
4.26,23746.0
4.265,23830.9
4.27,23872.5
4.275,23949.2
4.28,23967.7
4.285,23991.9
4.29,24069.1
4.295,24190.5
4.3,24213.6
4.305,24278.2
4.31,24299.7
4.315,24303.4
4.32,24354.8
4.325,24434.4
4.33,24447.6
4.335,24449.3
4.34,24482.8
4.345,24499.1
4.35,24499.9
4.355,24510.6
4.36,24518.7
4.365,24618.3
4.37,24629.0
4.375,24675.3
4.38,24708.1
4.385,24708.5
4.39,24752.7
4.395,24781.4
4.4,24806.7
4.405,24850.0
4.41,24875.3
4.415,24917.5
4.42,24930.1
4.425,24959.2
4.43,24993.7
4.435,25048.6
4.44,25063.3
4.445,25069.8
4.45,25111.2
4.455,25132.0
4.46,25140.6
4.465,25152.7
4.47,25152.7
4.475,25156.2
4.48,25158.2
4.485,25179.0
4.49,25188.6
4.495,25215.6
4.5,25233.1
4.505,25248.3
4.51,25301.2
4.515,25313.3
4.52,25320.1
4.525,25342.7
4.53,25404.0
4.535,25434.5
4.54,25476.5
4.545,25493.6
4.55,25580.6
4.555,25585.3
4.56,25665.7
4.565,25677.8
4.57,25686.8
4.575,25697.1
4.58,25771.2
4.585,25779.0
4.59,25883.5
4.595,25926.0
4.6,25939.8
4.605,25940.1
4.61,26002.0
4.615,26020.3
4.62,26063.2
4.625,26070.0
4.63,26150.7
4.635,26229.4
4.64,26247.5
4.645,26262.9
4.65,26287.4
4.655,26357.9
4.66,26368.8
4.665,26390.6
4.67,26398.5
4.675,26436.1
4.68,26457.3
4.685,26482.3
4.69,26486.9
4.695,26507.4
4.7,26599.6
4.705,26600.9
4.71,26626.5
4.715,26639.0
4.72,26664.0
4.725,26753.5
4.73,26754.5
4.735,26823.4
4.74,26826.7
4.745,26832.7
4.75,26978.2
4.755,27117.4
4.76,27137.9
4.765,27178.6
4.77,27234.3
4.775,27356.0
4.78,27360.8
4.785,27367.7
4.79,27412.8
4.795,27454.5
4.8,27471.3
4.805,27531.9
4.81,27557.4
4.815,27624.2
4.82,27635.3
4.825,27711.4
4.83,27721.2
4.835,27735.6
4.84,27747.8
4.845,27759.0
4.85,27828.6
4.855,27831.8
4.86,27838.1
4.865,27859.0
4.87,27881.3
4.875,27881.7
4.88,27887.5
4.885,27889.1
4.89,27897.5
4.895,27936.4
4.9,27956.8
4.905,28021.9
4.91,28090.9
4.915,28091.6
4.92,28341.0
4.925,28355.1
4.93,28393.5
4.935,28403.6
4.94,28415.1
4.945,28426.8
4.95,28454.7
4.955,28516.6
4.96,28546.0
4.965,28566.8
4.97,28570.3
4.975,28618.6
4.98,28636.6
4.985,28660.7
4.99,28768.6
4.995,28777.5
5.0,28797.2
5.005,28801.5
5.01,28804.7
5.015,28813.6
5.02,28862.0
5.025,28865.5
5.03,28910.0
5.035,28962.1
5.04,28976.5
5.045,29022.6
5.05,29032.5
5.055,29062.5
5.06,29140.5
5.065,29154.8
5.07,29189.5
5.075,29205.1
5.08,29210.7
5.085,29338.7
5.09,29368.4
5.095,29380.7
5.1,29402.6
5.105,29458.2
5.11,29461.3
5.115,29471.8
5.12,29484.2
5.125,29490.0
5.13,29527.2
5.135,29531.3
5.14,29534.8
5.145,29578.2
5.15,29606.2
5.155,29636.6
5.16,29642.1
5.165,29662.7
5.17,29693.0
5.175,29745.8
5.18,29772.4
5.185,29847.1
5.19,29854.3
5.195,29865.9
5.2,29925.3
5.205,29946.8
5.21,29966.5
5.215,29989.3
5.22,30001.7
5.225,30001.9
5.23,30136.1
5.235,30203.7
5.24,30212.1
5.245,30264.1
5.25,30270.3
5.255,30317.7
5.26,30335.2
5.265,30342.8
5.27,30355.8
5.275,30360.1
5.28,30366.4
5.285,30428.6
5.29,30433.7
5.295,30437.9
5.3,30440.7
5.305,30478.1
5.31,30512.9
5.315,30577.0
5.32,30595.0
5.325,30647.4
5.33,30669.4
5.335,30730.8
5.34,30735.3
5.345,30745.6
5.35,30859.3
5.355,30895.6
5.36,30950.8
5.365,30970.9
5.37,30987.9
5.375,31014.3
5.38,31127.4
5.385,31129.0
5.39,31147.0
5.395,31159.3
5.4,31201.9
5.405,31212.7
5.41,31216.7
5.415,31217.2
5.42,31248.1
5.425,31332.2
5.43,31344.3
5.435,31437.0
5.44,31495.2
5.445,31550.6
5.45,31554.0
5.455,31563.8
5.46,31644.7
5.465,31705.5
5.47,31728.3
5.475,31806.8
5.48,31815.7
5.485,31826.8
5.49,31866.8
5.495,31921.4
5.5,31968.4
5.505,32001.4
5.51,32018.7
5.515,32023.3
5.52,32038.9
5.525,32078.8
5.53,32081.0
5.535,32081.9
5.54,32107.7
5.545,32126.8
5.55,32126.8
5.555,32197.9
5.56,32261.9
5.565,32294.5
5.57,32322.4
5.575,32370.0
5.58,32373.3
5.585,32391.4
5.59,32400.9
5.595,32417.4
5.6,32427.7
5.605,32443.0
5.61,32455.7
5.615,32474.8
5.62,32484.6
5.625,32532.8
5.63,32604.8
5.635,32646.3
5.64,32701.3
5.645,32733.5
5.65,32776.5
5.655,32814.7
5.66,32860.7
5.665,32874.1
5.67,32875.1
5.675,32913.0
5.68,33016.4
5.685,33111.0
5.69,33140.2
5.695,33144.1
5.7,33182.9
5.705,33206.5
5.71,33243.6
5.715,33291.0
5.72,33311.4
5.725,33317.5
5.73,33319.6
5.735,33321.9
5.74,33322.9
5.745,33338.8
5.75,33345.0
5.755,33346.4
5.76,33433.3
5.765,33445.2
5.77,33480.5
5.775,33486.7
5.78,33526.6
5.785,33547.9
5.79,33560.4
5.795,33612.4
5.8,33634.4
5.805,33648.4
5.81,33661.1
5.815,33696.9
5.82,33714.9
5.825,33719.5
5.83,33776.3
5.835,33796.9
5.84,33841.3
5.845,33846.8
5.85,33852.1
5.855,33863.2
5.86,33918.4
5.865,33931.6
5.87,33955.7
5.875,33983.3
5.88,33987.9
5.885,34009.9
5.89,34016.4
5.895,34029.5
5.9,34035.1
5.905,34039.0
5.91,34053.7
5.915,34059.7
5.92,34116.0
5.925,34116.3
5.93,34226.9
5.935,34242.7
5.94,34246.8
5.945,34255.7
5.95,34289.0
5.955,34301.9
5.96,34302.4
5.965,34309.7
5.97,34327.2
5.975,34351.3
5.98,34356.5
5.985,34398.9
5.99,34438.8
5.995,34539.6
6.0,34540.3
6.005,34585.5
6.01,34599.3
6.015,34650.0
6.02,34672.6
6.025,34724.3
6.03,34761.1
6.035,34816.5
6.04,34821.5
6.045,34924.8
6.05,34928.7
6.055,34932.8
6.06,34935.0
6.065,34956.3
6.07,35009.2
6.075,35022.6
6.08,35041.9
6.085,35114.1
6.09,35130.7
6.095,35136.2
6.1,35155.9
6.105,35180.9
6.11,35190.1
6.115,35216.1
6.12,35220.4
6.125,35269.9
6.13,35286.6
6.135,35312.6
6.14,35377.5
6.145,35403.8
6.15,35522.5
6.155,35580.8
6.16,35612.8
6.165,35672.6
6.17,35724.0
6.175,35730.1
6.18,35812.9
6.185,35896.7
6.19,35912.5
6.195,35918.6
6.2,35952.7
6.205,36004.6
6.21,36010.6
6.215,36020.1
6.22,36027.7
6.225,36095.4
6.23,36126.0
6.235,36140.9
6.24,36143.1
6.245,36173.0
6.25,36236.3
6.255,36343.1
6.26,36380.1
6.265,36398.1
6.27,36412.6
6.275,36464.3
6.28,36464.5
6.285,36504.2
6.29,36544.9
6.295,36573.8
6.3,36631.2
6.305,36634.5
6.31,36677.6
6.315,36695.6
6.32,36728.4
6.325,36732.1
6.33,36733.8
6.335,36754.7
6.34,36775.8
6.345,36804.4
6.35,36825.5
6.355,36940.0
6.36,36966.6
6.365,36982.9
6.37,37012.0
6.375,37047.2
6.38,37122.4
6.385,37166.5
6.39,37223.2
6.395,37232.1
6.4,37329.3
6.405,37329.7
6.41,37331.0
6.415,37347.8
6.42,37358.1
6.425,37412.4
6.43,37451.5
6.435,37466.6
6.44,37477.6
6.445,37503.5
6.45,37560.9
6.455,37588.8
6.46,37592.5
6.465,37597.6
6.47,37632.7
6.475,37667.5
6.48,37685.1
6.485,37704.4
6.49,37710.3
6.495,37739.0
6.5,37751.0
6.505,37760.0
6.51,37766.3
6.515,37770.2
6.52,37866.5
6.525,37955.5
6.53,37961.1
6.535,38015.8
6.54,38026.9
6.545,38072.9
6.55,38089.9
6.555,38093.2
6.56,38094.0
6.565,38151.3
6.57,38159.2
6.575,38164.6
6.58,38177.8
6.585,38203.6
6.59,38223.5
6.595,38236.9
6.6,38267.3
6.605,38282.2
6.61,38348.6
6.615,38365.7
6.62,38397.5
6.625,38399.9
6.63,38404.7
6.635,38412.5
6.64,38421.6
6.645,38450.9
6.65,38499.3
6.655,38560.5
6.66,38573.7
6.665,38625.4
6.67,38666.8
6.675,38692.0
6.68,38697.9
6.685,38714.5
6.69,38743.9
6.695,38871.0
6.7,38878.6
6.705,38896.0
6.71,38932.7
6.715,38943.8
6.72,39039.1
6.725,39059.3
6.73,39085.5
6.735,39095.9
6.74,39097.4
6.745,39108.2
6.75,39163.7
6.755,39179.8
6.76,39207.0
6.765,39227.5
6.77,39231.0
6.775,39251.7
6.78,39294.3
6.785,39343.1
6.79,39363.7
6.795,39388.9
6.8,39390.6
6.805,39394.5
6.81,39439.8
6.815,39451.8
6.82,39478.1
6.825,39578.7
6.83,39658.9
6.835,39715.0
6.84,39720.7
6.845,39741.1
6.85,39784.5
6.855,39846.1
6.86,39858.5
6.865,39868.8
6.87,39911.7
6.875,39926.1
6.88,39979.4
6.885,39995.9
6.89,40038.0
6.895,40046.9
6.9,40053.1
6.905,40154.0
6.91,40207.1
6.915,40224.9
6.92,40251.0
6.925,40274.5
6.93,40310.3
6.935,40377.1
6.94,40401.2
6.945,40442.1
6.95,40448.1
6.955,40491.8
6.96,40505.7
6.965,40517.1
6.97,40526.8
6.975,40535.9
6.98,40566.0
6.985,40570.0
6.99,40579.1
6.995,40606.8
7.0,40632.4
7.005,40639.3
7.01,40678.7
7.015,40680.0
7.02,40684.5
7.025,40707.7
7.03,40803.5
7.035,40807.7
7.04,40863.8
7.045,40942.6
7.05,40964.2
7.055,40995.2
7.06,41055.2
7.065,41094.3
7.07,41107.0
7.075,41108.6
7.08,41120.5
7.085,41121.5
7.09,41131.2
7.095,41140.5
7.1,41150.8
7.105,41158.8
7.11,41181.6
7.115,41190.2
7.12,41211.1
7.125,41212.8
7.13,41229.1
7.135,41231.2
7.14,41259.5
7.145,41278.0
7.15,41301.8
7.155,41360.6
7.16,41364.2
7.165,41433.5
7.17,41480.7
7.175,41497.2
7.18,41533.0
7.185,41555.4
7.19,41580.9
7.195,41594.6
7.2,41603.2
7.205,41603.8
7.21,41616.0
7.215,41681.9
7.22,41707.3
7.225,41710.5
7.23,41766.4
7.235,41835.1
7.24,41843.2
7.245,41862.6
7.25,41863.0
7.255,41869.0
7.26,41878.2
7.265,41882.4
7.27,41895.6
7.275,41928.0
7.28,41972.4
7.285,41979.7
7.29,42023.0
7.295,42060.9
7.3,42089.7
7.305,42108.2
7.31,42146.6
7.315,42193.5
7.32,42216.3
7.325,42235.3
7.33,42276.3
7.335,42314.7
7.34,42327.7
7.345,42328.5
7.35,42347.5
7.355,42384.8
7.36,42408.7
7.365,42421.0
7.37,42433.6
7.375,42445.3
7.38,42458.9
7.385,42502.9
7.39,42560.1
7.395,42578.2
7.4,42604.6
7.405,42626.2
7.41,42660.6
7.415,42669.3
7.42,42670.7
7.425,42771.7
7.43,42781.4
7.435,42844.3
7.44,42885.5
7.445,42909.3
7.45,42923.6
7.455,42963.9
7.46,43041.6
7.465,43048.5
7.47,43061.7
7.475,43071.4
7.48,43071.9
7.485,43117.9
7.49,43135.1
7.495,43147.4
7.5,43169.1
7.505,43173.6
7.51,43181.5
7.515,43200.2
7.52,43213.2
7.525,43218.6
7.53,43279.8
7.535,43361.6
7.54,43365.1
7.545,43422.8
7.55,43430.8
7.555,43481.8
7.56,43488.3
7.565,43578.3
7.57,43603.8
7.575,43623.2
7.58,43643.7
7.585,43648.2
7.59,43709.9
7.595,43805.8
7.6,43823.2
7.605,43824.7
7.61,43842.5
7.615,43894.2
7.62,43896.3
7.625,43922.3
7.63,43925.5
7.635,43976.4
7.64,44003.3
7.645,44007.5
7.65,44051.2
7.655,44106.9
7.66,44112.3
7.665,44118.2
7.67,44118.6
7.675,44120.4
7.68,44131.3
7.685,44152.1
7.69,44153.7
7.695,44158.5
7.7,44258.6
7.705,44270.3
7.71,44297.1
7.715,44313.4
7.72,44329.1
7.725,44337.5
7.73,44342.0
7.735,44357.6
7.74,44400.9
7.745,44408.0
7.75,44416.6
7.755,44536.4
7.76,44537.5
7.765,44553.3
7.77,44614.0
7.775,44623.3
7.78,44634.1
7.785,44639.7
7.79,44708.5
